steamID/appID,steamid,appid,playtime_forever,genres
76561198028979214/80,60,80,0,"['Action', 'Single-player', 'Multi-player', 'Valve Anti-Cheat enabled']"
76561198028979214/100,60,100,0,"['Action', 'Single-player', 'Multi-player', 'Valve Anti-Cheat enabled']"
76561198028979214/130,60,130,0,"['Action', 'Single-player']"
76561198028979214/220,60,220,106,"['Action', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Partial Controller Support', 'Steam Cloud', 'Includes Source SDK']"
76561198028979214/240,60,240,0,"['Action', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK']"
76561198028979214/280,60,280,0,"['Action', 'Single-player']"
76561198028979214/300,60,300,0,"['Action', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK']"
76561198028979214/320,60,320,0,"['Action', 'Multi-player', 'Valve Anti-Cheat enabled', 'Includes Source SDK']"
76561198028979214/340,60,340,0,"['Action', 'Single-player', 'Commentary available']"
76561198028979214/360,60,360,0,"['Action', 'Multi-player', 'Valve Anti-Cheat enabled']"
76561198028979214/380,60,380,0,"['Action', 'Single-player', 'Steam Achievements', 'Captions available', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Includes Source SDK', 'Commentary available']"
76561198028979214/420,60,420,0,"['Action', 'Single-player', 'Steam Achievements', 'Captions available', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Includes Source SDK', 'Commentary available']"
76561198028979214/500,60,500,0,"['Action', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes Source SDK', 'Commentary available']"
76561198028979214/550,60,550,0,"['Action', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Commentary available']"
76561198028979214/620,60,620,0,"['Action', 'Adventure', 'Single-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Includes level editor', 'Commentary available']"
76561198028979214/730,60,730,0,"['Action', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']"
76561198028979214/223530,60,223530,0,
76561198028979214/214770,60,214770,0,"['Action', 'Adventure', 'Indie', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']"
76561198028979214/247310,60,247310,0,"['Early Access', 'Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats']"
76561198028979214/225080,60,225080,0,"['Action', 'Adventure', 'Indie', 'Single-player', 'Full controller support']"
76561198028979214/239030,60,239030,0,"['Adventure', 'Indie', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561198028979214/231040,60,231040,0,"['Action', 'Adventure', 'Casual', 'Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561198028979214/218620,60,218620,18817,"['Action', 'RPG', 'Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases']"
76561198028979214/47790,60,47790,0,"['Action', 'Single-player', 'Multi-player']"
76561198028979214/47830,60,47830,0,"['Action', 'Single-player', 'Multi-player']"
76561198028979214/225280,60,225280,0,"['Action', 'Indie', 'RPG', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561198028979214/250320,60,250320,530,"['Adventure', 'Single-player', 'Steam Achievements', 'Full controller support']"
76561198028979214/250520,60,250520,1348,"['Indie', 'RPG', 'Single-player', 'Steam Achievements']"
76561198028979214/214550,60,214550,0,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561198028979214/251060,60,251060,0,"['Strategy', 'Single-player', 'Multi-player', 'Steam Trading Cards', 'Steam Cloud']"
76561198028979214/251310,60,251310,0,"['Adventure', 'Indie', 'Single-player', 'Steam Trading Cards', 'Steam Cloud']"
76561198028979214/251570,60,251570,1264,"['Violent', 'Gore', 'Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access', 'Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Includes level editor']"
76561198028979214/252070,60,252070,0,"['Action', 'Indie', 'Multi-player', 'Partial Controller Support']"
76561198028979214/252630,60,252630,263,"['Action', 'Adventure', 'Indie', 'RPG', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561198028979214/252950,60,252950,0,"['Action', 'Indie', 'Racing', 'Sports', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats']"
76561198028979214/253570,60,253570,0,"['Action', 'Indie', 'Shared/Split Screen', 'Steam Trading Cards', 'Partial Controller Support']"
76561198028979214/253630,60,253630,404,"['Indie', 'RPG', 'Strategy', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']"
76561198028979214/253920,60,253920,97,"['RPG', 'Strategy', 'Single-player']"
76561198028979214/253940,60,253940,0,"['RPG', 'Single-player', 'Steam Trading Cards', 'Steam Cloud']"
76561198028979214/253980,60,253980,0,"['RPG', 'Single-player', 'Steam Trading Cards', 'Steam Cloud']"
76561198028979214/205100,60,205100,725,"['Action', 'Adventure', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
76561198028979214/254960,60,254960,70,"['Action', 'RPG', 'Strategy', 'Single-player']"
76561198028979214/254980,60,254980,2163,
76561198028979214/107410,60,107410,2713,"['Action', 'Simulation', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Partial Controller Support', 'Steam Leaderboards', 'Includes level editor']"
76561198028979214/241540,60,241540,2629,"['Action', 'RPG', 'Simulation', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']"
76561198028979214/204560,60,204560,1,"['Action', 'RPG', 'Strategy', 'Single-player', 'Multi-player', 'Steam Achievements', 'Steam Cloud']"
76561198028979214/208730,60,208730,0,"['Action', 'RPG', 'Single-player', 'Steam Achievements', 'Full controller support']"
76561198028979214/209730,60,209730,0,"['Action', 'RPG', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']"
76561198028979214/219780,60,219780,13,"['RPG', 'Single-player']"
76561198028979214/231140,60,231140,0,"['Simulation', 'Single-player', 'Steam Cloud']"
76561198028979214/255870,60,255870,0,"['Action', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561198028979214/245620,60,245620,0,"['RPG', 'Simulation', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561198028979214/242050,60,242050,2893,"['Action', 'Adventure', 'Single-player', 'Multi-player']"
76561198028979214/257350,60,257350,156,"['RPG', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Captions available']"
76561198028979214/213670,60,213670,812,"['Action', 'Adventure', 'RPG', 'Single-player', 'Steam Achievements', 'Full controller support']"
76561198028979214/258050,60,258050,225,"['Action', 'Indie', 'Strategy', 'Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']"
76561198028979214/258200,60,258200,2,"['Indie', 'RPG', 'Strategy', 'Single-player', 'Steam Trading Cards']"
76561198028979214/258240,60,258240,0,"['Indie', 'Strategy', 'Single-player']"
76561198028979214/241910,60,241910,0,"['Adventure', 'Indie', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
76561198028979214/231720,60,231720,0,"['Casual', 'Indie', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561198028979214/250400,60,250400,421,"['Action', 'Adventure', 'RPG', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561198028979214/245470,60,245470,0,"['Indie', 'Simulation', 'Strategy', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Leaderboards']"
76561198028979214/259490,60,259490,0,"['Action', 'Indie', 'Sports', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']"
76561198028979214/260230,60,260230,0,"['Adventure', 'Single-player']"
76561198028979214/20530,60,20530,0,"['Action', 'Single-player', 'Multi-player', 'Steam Cloud']"
76561198028979214/20550,60,20550,15,"['Action', 'Strategy', 'Single-player', 'Steam Cloud']"
76561198028979214/20500,60,20500,0,"['Action', 'Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561198028979214/261030,60,261030,258,"['Adventure', 'Single-player', 'Steam Achievements', 'Full controller support']"
76561198028979214/212010,60,212010,422,"['Action', 'Indie', 'Simulation', 'Strategy', 'Single-player', 'Steam Achievements', 'Partial Controller Support']"
76561198028979214/214910,60,214910,0,"['Action', 'Simulation', 'Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support']"
76561198028979214/232970,60,232970,0,"['Action', 'Casual', 'Indie', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']"
76561198028979214/238430,60,238430,35,"['Action', 'Adventure', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561198028979214/248630,60,248630,0,"['Action', 'Indie', 'RPG', 'Early Access', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support']"
76561198028979214/211820,60,211820,3107,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Trading Cards']"
76561198028979214/367540,60,367540,0,
76561198028979214/268870,60,268870,34,"['Action', 'Indie', 'Strategy', 'Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561198028979214/269590,60,269590,0,"['Indie', 'RPG', 'Strategy', 'Early Access', 'Single-player']"
76561198028979214/269650,60,269650,802,"['Action', 'Adventure', 'Indie', 'RPG', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available']"
76561198028979214/239840,60,239840,2541,"['Indie', 'RPG', 'Strategy', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']"
76561198028979214/232790,60,232790,41,"['Adventure', 'Casual', 'Indie', 'Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
76561198028979214/224480,60,224480,0,"['Action', 'Adventure', 'Indie', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561198028979214/11450,60,11450,0,"['RPG', 'Single-player', 'Partial Controller Support']"
76561198028979214/12710,60,12710,0,"['RPG', 'Single-player', 'Partial Controller Support']"
76561198028979214/12770,60,12770,0,"['RPG', 'Single-player', 'Full controller support']"
76561198028979214/44340,60,44340,775,"['Action', 'Strategy', 'Single-player', 'Multi-player', 'Co-op']"
76561198028979214/274170,60,274170,278,"['Action', 'Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Leaderboards', 'Includes level editor']"
76561198028979214/274310,60,274310,54,"['Indie', 'RPG', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
76561198028979214/222880,60,222880,0,"['Action', 'Indie', 'Strategy', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Valve Anti-Cheat enabled', 'Includes level editor']"
76561198028979214/239160,60,239160,17,"['Action', 'Adventure', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561198028979214/34010,60,34010,80,"['Action', 'RPG', 'Single-player']"
76561198028979214/205230,60,205230,0,"['Action', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']"
76561198028979214/287340,60,287340,0,"['Racing', 'Sports', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561198028979214/233290,60,233290,0,"['Action', 'Adventure', 'RPG', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']"
76561198028979214/290300,60,290300,53,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
76561198028979214/207000,60,207000,0,"['Action', 'Adventure', 'Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']"
76561198028979214/214320,60,214320,0,
76561198028979214/261510,60,261510,0,"['Adventure', 'Indie', 'Single-player']"
76561198028979214/266840,60,266840,908,"['Simulation', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']"
76561198028979214/293780,60,293780,0,"['Action', 'Indie', 'RPG', 'Early Access', 'Single-player', 'Local Multi-Player', 'Shared/Split Screen', 'Full controller support', 'Steam Cloud']"
76561198028979214/201810,60,201810,1396,"['Action', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']"
76561198028979214/246900,60,246900,0,"['Gore', 'Indie', 'Simulation', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561198028979214/255520,60,255520,0,"['Gore', 'Indie', 'Simulation', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
76561198028979214/265210,60,265210,0,"['Gore', 'Indie', 'Simulation', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
76561198028979214/286160,60,286160,327,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561198028979214/222900,60,222900,0,"['Action', 'Free to Play', 'Early Access', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards']"
76561198028979214/297000,60,297000,2451,"['RPG', 'Strategy', 'Single-player', 'Multi-player', 'Steam Achievements', 'Includes level editor']"
76561198028979214/297100,60,297100,0,"['Action', 'Adventure', 'Simulation', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']"
